longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-123.21,39.15,31,2685.0,675.0,1367.0,626.0,1.6571,less than 119600.0
-116.86,34.23,13,4760.0,938.0,309.0,132.0,5.4618,between 119600.0 and 179700.0
-117.12,32.73,50,2307.0,424.0,887.0,356.0,3.5156,between 119600.0 and 179700.0
-117.3,34.07,34,567.0,143.0,387.0,138.0,1.7981,less than 119600.0
-120.8,37.53,29,1162.0,254.0,726.0,225.0,2.1932,less than 119600.0
-118.21,34.08,52,3672.0,808.0,3062.0,764.0,2.6806,between 119600.0 and 179700.0
-121.03,39.26,49,3739.0,759.0,1422.0,606.0,2.4283,between 119600.0 and 179700.0
-120.43,34.98,21,2725.0,514.0,1466.0,488.0,3.6639,between 119600.0 and 179700.0
-119.17,34.17,21,2361.0,464.0,1146.0,396.0,3.6597,between 179700.0 and 264725.0
-119.2,36.3,19,1427.0,311.0,1026.0,293.0,2.625,less than 119600.0
-119.03,36.06,36,1925.0,443.0,1405.0,422.0,2.162,less than 119600.0
-117.25,33.08,14,7208.0,1012.0,3097.0,1014.0,6.617,greater than 264725.0
-116.88,33.02,16,3204.0,541.0,1818.0,529.0,5.2596,between 119600.0 and 179700.0
-118.23,33.93,36,501.0,123.0,487.0,118.0,1.3,less than 119600.0
-117.19,32.77,16,3273.0,670.0,1305.0,671.0,4.1368,between 119600.0 and 179700.0
-117.08,33.12,37,1060.0,268.0,823.0,229.0,1.8363,between 119600.0 and 179700.0
-121.92,37.31,26,3242.0,780.0,2100.0,741.0,3.1107,between 179700.0 and 264725.0
-116.45,33.8,9,5534.0,1206.0,2283.0,1008.0,3.6161,less than 119600.0
-121.68,39.11,19,1366.0,220.0,596.0,203.0,4.0625,between 119600.0 and 179700.0
-117.25,34.08,30,2981.0,605.0,1784.0,573.0,2.45,less than 119600.0
-118.26,33.91,39,935.0,210.0,711.0,193.0,2.4375,less than 119600.0
-121.1,39.08,13,1110.0,216.0,602.0,209.0,2.5887,between 119600.0 and 179700.0
-119.91,37.23,17,2171.0,389.0,1042.0,375.0,3.625,less than 119600.0
-120.59,37.39,16,4717.0,1119.0,3589.0,1017.0,2.1061,less than 119600.0
-117.89,33.87,32,1133.0,216.0,693.0,228.0,3.3594,between 179700.0 and 264725.0
-118.17,34.09,36,3066.0,797.0,3097.0,780.0,2.5523,between 119600.0 and 179700.0
-119.69,34.38,39,1383.0,459.0,677.0,362.0,2.25,greater than 264725.0
-117.82,33.74,25,2720.0,680.0,1559.0,631.0,3.0958,between 119600.0 and 179700.0
-120.63,38.73,11,4577.0,836.0,1944.0,700.0,4.0675,between 119600.0 and 179700.0
-121.49,38.54,37,1655.0,393.0,841.0,355.0,1.6932,less than 119600.0
-118.28,34.18,50,2195.0,336.0,878.0,309.0,6.884,greater than 264725.0
-117.9,34.01,27,1702.0,381.0,2091.0,352.0,3.7917,between 119600.0 and 179700.0
-117.25,33.95,5,13096.0,2208.0,6780.0,2180.0,4.2775,between 119600.0 and 179700.0
-117.26,34.17,30,1937.0,351.0,945.0,344.0,3.8906,between 119600.0 and 179700.0
-118.25,33.9,38,1201.0,223.0,733.0,206.0,3.3804,less than 119600.0
-118.12,34.6,33,2189.0,497.0,1459.0,443.0,2.3958,less than 119600.0
-119.99,36.09,23,333.0,92.0,198.0,55.0,0.4999,less than 119600.0
-118.15,34.21,34,2765.0,515.0,1422.0,438.0,5.4727,between 179700.0 and 264725.0
-118.14,34.15,52,407.0,160.0,227.0,148.0,1.5156,between 179700.0 and 264725.0
-117.15,33.2,16,2690.0,459.0,1253.0,393.0,4.0328,greater than 264725.0
-121.44,38.56,45,2423.0,466.0,873.0,438.0,3.7167,between 119600.0 and 179700.0
-122.22,37.85,28,5287.0,1048.0,2031.0,956.0,5.457,greater than 264725.0
-122.47,37.81,45,6927.0,1258.0,4715.0,1165.0,3.4051,greater than 264725.0
-118.38,34.04,35,2237.0,592.0,1794.0,543.0,2.2961,between 179700.0 and 264725.0
-120.27,38.31,13,3297.0,662.0,267.0,97.0,3.075,less than 119600.0
-119.76,36.8,29,3494.0,662.0,1781.0,616.0,2.5893,less than 119600.0
-118.34,33.91,12,9975.0,3638.0,7429.0,3405.0,2.6689,between 179700.0 and 264725.0
-120.41,38.33,17,1463.0,338.0,529.0,226.0,3.024,less than 119600.0
-119.68,37.35,13,2307.0,386.0,925.0,347.0,3.1326,between 119600.0 and 179700.0
-118.01,33.97,36,1451.0,224.0,608.0,246.0,6.0648,greater than 264725.0
-118.26,33.94,45,1080.0,218.0,850.0,237.0,2.25,less than 119600.0
-117.8,33.63,15,3236.0,451.0,1289.0,416.0,11.1121,greater than 264725.0
-121.86,39.76,19,7254.0,1785.0,4030.0,1667.0,2.0094,less than 119600.0
-117.96,34.04,33,1458.0,268.0,1115.0,257.0,4.7955,between 119600.0 and 179700.0
-117.42,33.35,14,25135.0,4819.0,35682.0,4769.0,2.5729,between 119600.0 and 179700.0
-122.18,37.8,23,2317.0,336.0,955.0,328.0,6.7527,greater than 264725.0
-117.07,32.69,28,1485.0,275.0,820.0,283.0,4.069,between 119600.0 and 179700.0
-121.88,37.67,25,2244.0,301.0,937.0,324.0,6.4524,greater than 264725.0
-122.45,37.75,36,2303.0,381.0,862.0,371.0,6.0274,greater than 264725.0
-120.95,38.69,10,3421.0,563.0,1689.0,545.0,5.2032,between 179700.0 and 264725.0
-118.9,34.2,16,6510.0,817.0,2304.0,778.0,7.9943,greater than 264725.0
-121.9,37.28,34,4613.0,749.0,2050.0,725.0,5.3922,greater than 264725.0
-122.17,37.73,46,2163.0,470.0,925.0,435.0,3.25,between 119600.0 and 179700.0
-122.11,37.41,33,1641.0,284.0,659.0,282.0,6.0884,greater than 264725.0
-122.35,37.96,36,2191.0,531.0,1563.0,524.0,2.5164,less than 119600.0
-121.85,37.36,11,2109.0,592.0,2744.0,607.0,4.0452,between 179700.0 and 264725.0
-121.8,36.94,29,2377.0,476.0,1669.0,499.0,2.8214,between 179700.0 and 264725.0
-117.07,32.75,9,3464.0,749.0,1687.0,645.0,3.3026,less than 119600.0
-121.91,36.6,35,2605.0,410.0,1110.0,406.0,5.5519,greater than 264725.0
-118.58,34.23,35,1917.0,314.0,1019.0,340.0,4.8929,between 179700.0 and 264725.0
-117.05,33.13,17,2385.0,372.0,1118.0,369.0,4.2813,between 119600.0 and 179700.0
-117.9,34.12,33,1555.0,361.0,1571.0,386.0,4.0529,between 119600.0 and 179700.0
-119.79,36.32,19,3252.0,614.0,1971.0,607.0,3.0667,less than 119600.0
-123.53,38.93,38,1706.0,355.0,506.0,211.0,2.5625,between 119600.0 and 179700.0
-117.88,34.11,30,3082.0,602.0,2008.0,619.0,4.1411,between 179700.0 and 264725.0
-122.3,37.54,39,4292.0,1097.0,1758.0,987.0,2.9405,greater than 264725.0
-117.7,33.65,16,3388.0,492.0,1249.0,463.0,6.1863,greater than 264725.0
-116.99,34.88,23,6060.0,1165.0,2920.0,1072.0,3.1528,less than 119600.0
-121.04,37.66,11,1658.0,301.0,913.0,298.0,4.1705,between 119600.0 and 179700.0
-122.41,37.8,30,1821.0,738.0,1648.0,684.0,0.8836,greater than 264725.0
-117.93,34.01,33,1733.0,361.0,1757.0,375.0,4.2266,between 119600.0 and 179700.0
-123.34,39.5,15,2342.0,535.0,1064.0,433.0,1.8967,less than 119600.0
-121.37,36.89,21,2471.0,473.0,1753.0,451.0,4.025,greater than 264725.0
-117.84,33.82,24,10281.0,1689.0,4926.0,1629.0,4.7946,between 179700.0 and 264725.0
-118.26,34.18,32,14556.0,2077.0,5459.0,2017.0,8.1657,greater than 264725.0
-117.94,33.65,15,2016.0,443.0,1015.0,419.0,5.2732,between 179700.0 and 264725.0
-120.66,35.28,46,2054.0,502.0,1170.0,494.0,2.1786,between 179700.0 and 264725.0
-122.17,37.72,42,3008.0,659.0,1817.0,664.0,3.371,between 119600.0 and 179700.0
-117.42,33.98,16,10072.0,2043.0,5913.0,1909.0,3.0606,less than 119600.0
-118.0,34.12,42,870.0,170.0,546.0,164.0,4.625,between 119600.0 and 179700.0
-118.3,34.26,42,2186.0,423.0,1145.0,439.0,4.81,between 179700.0 and 264725.0
-121.51,38.53,36,2603.0,408.0,966.0,419.0,5.3135,between 179700.0 and 264725.0
-117.17,34.03,33,4583.0,648.0,1760.0,638.0,6.3308,between 179700.0 and 264725.0
-117.88,33.9,21,3180.0,434.0,1413.0,391.0,6.5945,greater than 264725.0
-119.75,36.76,29,2077.0,524.0,1887.0,489.0,1.4107,less than 119600.0
-119.65,36.33,52,1257.0,257.0,624.0,243.0,2.3523,less than 119600.0
-121.35,38.28,17,2756.0,557.0,1986.0,530.0,3.2234,less than 119600.0
-118.48,34.22,22,3430.0,1214.0,3618.0,1092.0,2.1974,less than 119600.0
-118.29,33.95,31,2839.0,792.0,2390.0,729.0,2.0,less than 119600.0
-118.44,35.13,34,1170.0,290.0,602.0,266.0,1.7917,less than 119600.0
-117.13,32.73,52,1911.0,415.0,777.0,412.0,2.2429,between 179700.0 and 264725.0
-119.77,36.79,34,2679.0,460.0,1141.0,470.0,3.2642,less than 119600.0
-118.27,34.05,47,661.0,359.0,1406.0,307.0,1.3169,less than 119600.0
-122.26,37.84,52,696.0,191.0,345.0,174.0,2.6736,between 179700.0 and 264725.0
-121.91,37.81,7,3477.0,416.0,1216.0,395.0,13.1499,greater than 264725.0
-121.97,37.36,36,765.0,134.0,306.0,136.0,4.575,between 179700.0 and 264725.0
-119.5,36.74,20,1089.0,208.0,531.0,212.0,4.5938,less than 119600.0
-118.31,34.06,31,2827.0,1084.0,3107.0,993.0,2.0278,greater than 264725.0
-117.36,33.6,10,4097.0,813.0,2082.0,731.0,3.2258,between 119600.0 and 179700.0
-122.15,37.74,43,1383.0,275.0,853.0,272.0,3.5083,between 119600.0 and 179700.0
-122.64,38.23,49,2300.0,463.0,1061.0,429.0,4.075,between 179700.0 and 264725.0
-122.24,37.77,52,1711.0,386.0,885.0,373.0,3.6417,between 179700.0 and 264725.0
-118.02,34.57,4,10655.0,1706.0,5391.0,1529.0,5.083,between 119600.0 and 179700.0
-117.99,33.76,17,2545.0,737.0,1468.0,699.0,1.9439,between 119600.0 and 179700.0
-116.38,34.1,6,2104.0,348.0,841.0,320.0,4.1458,less than 119600.0
-121.41,38.62,21,3260.0,763.0,1735.0,736.0,2.5162,less than 119600.0
-122.25,37.77,52,859.0,157.0,429.0,158.0,4.3098,between 179700.0 and 264725.0
-116.58,32.69,19,4085.0,876.0,2133.0,718.0,2.919,less than 119600.0
-123.79,39.5,24,1421.0,291.0,588.0,274.0,2.325,between 119600.0 and 179700.0
-121.47,38.58,43,3807.0,952.0,1484.0,850.0,2.3266,between 119600.0 and 179700.0
-121.84,37.39,31,5524.0,914.0,2848.0,879.0,5.5592,between 179700.0 and 264725.0
-117.2,33.58,2,30450.0,5033.0,9419.0,3197.0,4.5936,between 119600.0 and 179700.0
-121.43,38.52,43,2089.0,399.0,955.0,385.0,2.5898,less than 119600.0
-117.98,33.82,34,1290.0,220.0,867.0,241.0,5.5486,between 179700.0 and 264725.0
-121.53,38.6,25,5154.0,1105.0,3196.0,1073.0,2.7566,less than 119600.0
-117.57,33.9,7,3797.0,850.0,2369.0,720.0,3.5525,between 119600.0 and 179700.0
-118.13,34.2,46,1271.0,236.0,573.0,210.0,4.9312,between 179700.0 and 264725.0
-118.34,34.06,52,1314.0,170.0,629.0,214.0,7.1669,greater than 264725.0
-117.3,33.05,34,1797.0,458.0,775.0,391.0,3.2308,greater than 264725.0
-122.04,37.33,26,2690.0,401.0,1264.0,429.0,7.7643,greater than 264725.0
-122.43,37.73,49,1435.0,322.0,1008.0,329.0,4.0,between 179700.0 and 264725.0
-118.87,34.21,26,4439.0,616.0,1881.0,592.0,6.2935,between 179700.0 and 264725.0
-121.93,37.66,24,3166.0,424.0,1081.0,400.0,8.3337,greater than 264725.0
-118.12,34.16,52,2218.0,437.0,1211.0,422.0,5.0237,between 179700.0 and 264725.0
-118.42,34.3,29,3334.0,712.0,2919.0,718.0,3.6548,between 179700.0 and 264725.0
-121.45,38.6,44,2324.0,413.0,823.0,375.0,4.6625,between 119600.0 and 179700.0
-116.89,32.85,15,3560.0,593.0,1757.0,574.0,5.1185,between 179700.0 and 264725.0
-118.38,33.88,33,1313.0,244.0,561.0,217.0,5.2999,greater than 264725.0
-119.85,36.74,35,1191.0,190.0,537.0,182.0,3.5375,less than 119600.0
-121.92,37.69,13,3742.0,555.0,1590.0,559.0,7.316,greater than 264725.0
-121.22,37.79,5,3107.0,477.0,1549.0,443.0,4.4766,between 119600.0 and 179700.0
-117.14,32.75,29,1961.0,565.0,1002.0,569.0,2.2813,less than 119600.0
-118.06,33.97,37,1645.0,308.0,1077.0,320.0,4.3203,between 119600.0 and 179700.0
-122.16,37.75,38,2457.0,624.0,1516.0,482.0,1.5625,less than 119600.0
-117.35,34.09,14,5983.0,1224.0,3255.0,1150.0,2.5902,less than 119600.0
-121.34,38.01,17,2033.0,452.0,1114.0,446.0,3.2872,between 119600.0 and 179700.0
-117.96,34.06,34,2226.0,381.0,1464.0,365.0,4.4102,between 179700.0 and 264725.0
-121.36,38.58,25,3196.0,406.0,978.0,419.0,8.4699,greater than 264725.0
-118.45,34.02,41,2956.0,700.0,1212.0,645.0,3.4583,greater than 264725.0
-117.15,32.76,36,2644.0,674.0,1211.0,654.0,3.0445,between 179700.0 and 264725.0
-120.87,37.64,40,1010.0,155.0,488.0,157.0,3.8984,between 119600.0 and 179700.0
-119.02,35.37,44,2687.0,620.0,1521.0,549.0,1.7213,less than 119600.0
-122.44,37.79,52,2083.0,491.0,1224.0,483.0,4.0882,greater than 264725.0
-118.31,34.06,24,1336.0,453.0,1268.0,426.0,2.8202,greater than 264725.0
-122.14,37.7,17,1463.0,292.0,695.0,330.0,4.5859,between 179700.0 and 264725.0
-122.48,37.73,52,1597.0,240.0,566.0,231.0,5.1681,greater than 264725.0
-118.04,33.93,35,1805.0,387.0,1505.0,366.0,4.1667,between 119600.0 and 179700.0
-117.95,33.86,35,2375.0,439.0,1343.0,424.0,4.53,between 179700.0 and 264725.0
-120.61,35.12,31,1486.0,345.0,823.0,322.0,2.6974,between 119600.0 and 179700.0
-118.33,34.02,45,1667.0,399.0,928.0,375.0,1.8783,less than 119600.0
-119.64,36.85,15,2397.0,353.0,1258.0,347.0,4.9904,between 119600.0 and 179700.0
-117.35,33.97,27,3960.0,886.0,2807.0,838.0,3.024,between 119600.0 and 179700.0
-122.12,37.42,36,2607.0,551.0,1165.0,523.0,5.1524,greater than 264725.0
-119.19,34.15,31,4175.0,1004.0,3310.0,954.0,3.1989,between 179700.0 and 264725.0
-121.88,37.26,25,3025.0,689.0,1755.0,661.0,3.8893,between 179700.0 and 264725.0
-117.25,34.13,33,2898.0,503.0,1374.0,487.0,3.6856,less than 119600.0
-121.95,37.78,4,14652.0,2826.0,5613.0,2579.0,6.3942,greater than 264725.0
-121.24,38.79,15,2615.0,485.0,1063.0,428.0,3.7904,between 119600.0 and 179700.0
-117.79,33.8,11,10535.0,1620.0,4409.0,1622.0,6.67,greater than 264725.0
-118.18,34.04,36,1807.0,630.0,2118.0,669.0,1.55,between 119600.0 and 179700.0
-117.26,33.26,9,4609.0,798.0,2582.0,746.0,4.3429,between 119600.0 and 179700.0
-117.37,33.2,19,928.0,317.0,845.0,319.0,1.6318,between 179700.0 and 264725.0
-117.69,34.1,17,3759.0,1035.0,1722.0,847.0,2.6074,between 119600.0 and 179700.0
-118.39,34.14,34,4624.0,781.0,1572.0,719.0,6.5533,greater than 264725.0
-122.23,37.82,52,3494.0,396.0,1192.0,383.0,12.3804,greater than 264725.0
-121.94,37.54,31,2537.0,382.0,1067.0,410.0,6.7599,greater than 264725.0
-118.37,33.88,27,1688.0,331.0,811.0,327.0,4.5357,greater than 264725.0
-121.2,38.02,44,608.0,108.0,287.0,83.0,3.3882,between 119600.0 and 179700.0
-122.04,38.68,26,1113.0,222.0,689.0,234.0,3.0486,less than 119600.0
-121.97,37.54,28,2312.0,496.0,1344.0,467.0,4.7135,between 179700.0 and 264725.0
-122.22,37.79,37,2343.0,574.0,1608.0,523.0,2.1494,between 119600.0 and 179700.0
-121.02,37.58,36,1285.0,270.0,706.0,273.0,1.7169,between 119600.0 and 179700.0
-122.25,37.87,52,1204.0,460.0,2016.0,477.0,0.949,greater than 264725.0
-119.6,36.66,27,1388.0,296.0,1056.0,284.0,1.6094,less than 119600.0
-117.33,34.08,35,2240.0,423.0,1394.0,396.0,3.1799,less than 119600.0
-118.35,34.22,30,1260.0,222.0,638.0,229.0,4.1302,between 179700.0 and 264725.0
-118.55,34.2,21,2549.0,651.0,1624.0,628.0,3.6905,between 179700.0 and 264725.0
-122.26,37.77,52,1210.0,168.0,411.0,172.0,3.3571,greater than 264725.0
-118.01,33.95,35,1755.0,322.0,774.0,290.0,5.0861,greater than 264725.0
-121.81,37.24,21,3250.0,610.0,1978.0,568.0,4.5,between 179700.0 and 264725.0
-120.5,38.87,10,81.0,41.0,55.0,16.0,4.9583,less than 119600.0
-122.29,37.52,38,3767.0,603.0,1455.0,615.0,6.8787,greater than 264725.0
-117.87,34.09,31,1484.0,327.0,927.0,317.0,3.6484,between 179700.0 and 264725.0
-119.33,36.32,19,2778.0,431.0,1092.0,451.0,5.2561,between 119600.0 and 179700.0
-122.08,37.35,35,1347.0,207.0,548.0,189.0,7.7068,greater than 264725.0
-122.68,38.45,36,1686.0,303.0,744.0,304.0,4.0139,between 119600.0 and 179700.0
-122.24,37.82,52,1509.0,225.0,674.0,244.0,4.9306,greater than 264725.0
-119.28,35.52,36,786.0,194.0,573.0,134.0,2.2321,less than 119600.0
-121.31,38.01,22,2575.0,680.0,1367.0,645.0,1.4274,less than 119600.0
-117.66,33.57,16,4277.0,565.0,1642.0,549.0,8.0082,greater than 264725.0
-122.04,37.34,20,4475.0,1048.0,2271.0,1021.0,4.8836,greater than 264725.0
-122.27,37.8,52,249.0,78.0,396.0,85.0,1.2434,greater than 264725.0
-117.05,33.14,16,4552.0,1166.0,2737.0,1051.0,2.25,between 119600.0 and 179700.0
-117.62,33.43,24,1296.0,384.0,850.0,367.0,2.7545,between 179700.0 and 264725.0
-119.51,34.39,32,1921.0,394.0,951.0,334.0,3.233,greater than 264725.0
-117.25,32.81,39,1846.0,350.0,765.0,329.0,3.9187,greater than 264725.0
-122.16,37.45,19,2207.0,810.0,1304.0,775.0,2.1406,greater than 264725.0
-116.95,33.74,18,1996.0,405.0,1270.0,400.0,2.7083,less than 119600.0
-117.13,32.75,31,2336.0,656.0,1186.0,609.0,2.5872,between 119600.0 and 179700.0
-117.99,34.18,38,2981.0,432.0,1063.0,437.0,6.5254,greater than 264725.0
-121.29,38.01,10,69.0,16.0,50.0,20.0,3.75,between 119600.0 and 179700.0
-118.08,34.58,12,3851.0,857.0,2169.0,811.0,3.0101,less than 119600.0
-118.47,34.03,32,3024.0,784.0,1323.0,740.0,3.3889,greater than 264725.0
-115.52,32.77,18,1715.0,337.0,1166.0,333.0,2.2417,less than 119600.0
-122.47,37.73,52,2151.0,280.0,762.0,274.0,10.7309,greater than 264725.0
-117.25,34.11,32,2910.0,641.0,2011.0,614.0,2.7473,less than 119600.0
-118.31,33.79,38,1601.0,352.0,711.0,304.0,3.3958,between 179700.0 and 264725.0
-122.42,37.75,52,801.0,272.0,639.0,259.0,2.1971,greater than 264725.0
-118.75,34.27,26,966.0,191.0,690.0,191.0,5.1698,between 179700.0 and 264725.0
-120.35,37.95,13,2104.0,407.0,960.0,401.0,2.4,between 119600.0 and 179700.0
-117.79,33.69,16,3067.0,396.0,1275.0,372.0,8.7385,greater than 264725.0
-121.32,36.42,20,1054.0,269.0,1219.0,273.0,3.0437,less than 119600.0
-117.42,34.13,4,11587.0,1796.0,5804.0,1705.0,4.8283,between 119600.0 and 179700.0
-118.37,34.17,42,1713.0,416.0,1349.0,427.0,3.2596,between 179700.0 and 264725.0
-122.22,37.79,46,2366.0,575.0,1647.0,527.0,2.6042,between 119600.0 and 179700.0
-122.2,37.35,17,3095.0,442.0,1173.0,424.0,13.2986,greater than 264725.0
-121.83,37.25,17,2332.0,637.0,1636.0,623.0,3.1932,between 119600.0 and 179700.0
-118.48,34.02,30,2027.0,609.0,1425.0,562.0,2.2917,greater than 264725.0
-117.95,34.09,21,2215.0,484.0,1792.0,419.0,2.8375,between 119600.0 and 179700.0
-118.32,33.96,47,1885.0,361.0,954.0,357.0,3.8512,between 119600.0 and 179700.0
-121.85,37.36,18,1525.0,485.0,1705.0,448.0,3.7198,between 119600.0 and 179700.0
-118.2,34.1,30,3643.0,1197.0,4336.0,1163.0,2.07,between 119600.0 and 179700.0
-122.31,37.54,49,1340.0,281.0,660.0,284.0,4.163,greater than 264725.0
-121.52,39.12,37,102.0,17.0,29.0,14.0,4.125,less than 119600.0
-121.04,37.78,32,2916.0,528.0,1466.0,473.0,2.5643,between 179700.0 and 264725.0
-118.31,33.96,43,2149.0,493.0,1316.0,462.0,1.528,between 119600.0 and 179700.0
-118.83,34.17,17,4668.0,628.0,1917.0,624.0,8.1397,greater than 264725.0
-120.76,37.65,25,3214.0,682.0,2319.0,640.0,2.0385,less than 119600.0
-118.36,33.86,36,681.0,122.0,360.0,128.0,5.2799,greater than 264725.0
-122.34,37.95,45,1128.0,240.0,702.0,270.0,3.6719,between 119600.0 and 179700.0
-122.08,37.38,36,1199.0,198.0,485.0,199.0,5.0796,greater than 264725.0
-117.31,34.12,37,1412.0,343.0,1127.0,351.0,1.1667,less than 119600.0
-118.09,33.77,27,2301.0,640.0,847.0,627.0,1.7208,less than 119600.0
-116.97,32.78,35,1113.0,236.0,681.0,246.0,2.9784,between 119600.0 and 179700.0
-119.68,36.31,12,2739.0,535.0,1859.0,498.0,2.9936,less than 119600.0
-122.25,37.77,52,2650.0,566.0,1468.0,567.0,3.0161,between 179700.0 and 264725.0
-117.27,32.98,17,1853.0,392.0,351.0,208.0,5.2742,between 179700.0 and 264725.0
-117.28,33.85,16,3498.0,702.0,2372.0,672.0,2.3229,less than 119600.0
-118.3,33.74,23,3075.0,860.0,1584.0,806.0,2.9386,between 179700.0 and 264725.0
-118.5,34.03,52,1711.0,245.0,671.0,242.0,7.7572,greater than 264725.0
-117.8,34.02,23,3351.0,591.0,1535.0,522.0,5.0869,between 179700.0 and 264725.0
-120.41,34.86,15,978.0,187.0,407.0,182.0,4.375,between 119600.0 and 179700.0
-117.75,34.06,52,1171.0,318.0,1126.0,276.0,1.9762,less than 119600.0
-117.03,34.87,7,2245.0,407.0,1016.0,364.0,3.9464,less than 119600.0
-120.46,34.63,48,1408.0,301.0,682.0,279.0,2.9271,between 119600.0 and 179700.0
-118.32,33.8,29,4317.0,1037.0,2102.0,959.0,3.1275,greater than 264725.0
-118.36,33.85,36,1390.0,230.0,683.0,219.0,4.8906,greater than 264725.0
-118.27,34.25,35,2091.0,360.0,879.0,326.0,4.4485,between 179700.0 and 264725.0
-118.39,34.21,14,2807.0,868.0,2729.0,803.0,2.6667,between 119600.0 and 179700.0
-118.28,34.16,49,1393.0,290.0,605.0,282.0,2.9491,between 179700.0 and 264725.0
-120.82,37.5,21,2974.0,495.0,1313.0,461.0,4.4886,between 119600.0 and 179700.0
-118.16,34.19,40,1840.0,358.0,1218.0,347.0,4.25,between 119600.0 and 179700.0
-122.08,37.87,24,6130.0,1359.0,1750.0,1286.0,2.9167,less than 119600.0
-118.88,34.2,23,4862.0,597.0,1938.0,594.0,7.3409,greater than 264725.0
-121.22,39.43,17,2254.0,485.0,1007.0,433.0,1.7,less than 119600.0
-122.39,37.73,43,4864.0,972.0,3134.0,959.0,4.3393,between 179700.0 and 264725.0
-122.47,37.5,18,2297.0,416.0,1086.0,381.0,4.875,greater than 264725.0
-118.44,33.99,44,305.0,72.0,156.0,70.0,5.9641,greater than 264725.0
-117.06,33.14,27,3819.0,674.0,2447.0,717.0,3.8185,between 119600.0 and 179700.0
-120.88,38.58,8,3417.0,604.0,1703.0,623.0,4.0827,between 119600.0 and 179700.0
-117.99,33.7,25,2017.0,357.0,1063.0,369.0,4.0345,between 179700.0 and 264725.0
-120.2,34.61,15,2958.0,690.0,1348.0,617.0,3.8582,between 179700.0 and 264725.0
-117.22,33.66,12,1869.0,356.0,1007.0,323.0,3.125,less than 119600.0
-121.38,38.67,37,2176.0,460.0,1067.0,357.0,2.3958,less than 119600.0
-118.21,33.96,48,284.0,104.0,422.0,119.0,1.2826,between 119600.0 and 179700.0
-118.28,33.78,37,1212.0,304.0,1076.0,293.0,3.2115,between 119600.0 and 179700.0
-122.3,38.0,34,1712.0,317.0,956.0,341.0,4.4394,between 119600.0 and 179700.0
-122.49,37.78,32,3028.0,815.0,1704.0,718.0,3.2028,greater than 264725.0
-121.35,38.04,5,4303.0,613.0,2206.0,621.0,5.5842,between 119600.0 and 179700.0
-118.04,34.11,37,1275.0,177.0,598.0,174.0,7.1885,greater than 264725.0
-121.86,37.7,13,9621.0,1344.0,4389.0,1391.0,6.6827,greater than 264725.0
-116.96,32.8,19,4574.0,1152.0,3045.0,1057.0,2.065,between 119600.0 and 179700.0
-118.04,33.81,27,2990.0,515.0,1849.0,497.0,5.6846,between 179700.0 and 264725.0
-120.07,39.24,20,3729.0,614.0,365.0,152.0,4.962,between 119600.0 and 179700.0
-118.48,35.61,17,4002.0,930.0,1614.0,731.0,1.6236,less than 119600.0
-117.67,34.1,19,2969.0,605.0,1326.0,573.0,4.3438,between 119600.0 and 179700.0
-116.96,34.83,30,1211.0,289.0,611.0,230.0,1.6667,less than 119600.0
-122.05,37.37,27,2687.0,768.0,1362.0,725.0,3.4028,greater than 264725.0
-119.81,34.44,23,3172.0,588.0,1467.0,559.0,4.6806,greater than 264725.0
-117.67,33.55,6,3157.0,721.0,1695.0,710.0,3.7609,between 179700.0 and 264725.0
-118.98,35.41,36,1482.0,266.0,640.0,274.0,3.875,less than 119600.0
-118.14,34.69,48,1379.0,327.0,696.0,304.0,2.1167,less than 119600.0
-122.62,38.73,21,1425.0,323.0,727.0,287.0,2.1474,less than 119600.0
-121.23,37.87,49,98.0,24.0,59.0,26.0,3.65,between 119600.0 and 179700.0
-118.04,34.04,32,1619.0,323.0,1492.0,342.0,3.5,between 119600.0 and 179700.0
-117.12,32.73,52,3976.0,718.0,1750.0,769.0,3.4151,between 119600.0 and 179700.0
-120.66,40.42,35,1450.0,325.0,717.0,297.0,2.5074,less than 119600.0
-121.2,38.68,9,2200.0,422.0,938.0,369.0,3.4896,between 119600.0 and 179700.0
-121.14,38.77,15,10282.0,1333.0,3868.0,1300.0,6.4789,greater than 264725.0
-121.28,38.9,31,1297.0,259.0,765.0,240.0,2.7656,less than 119600.0
-117.24,32.79,17,1149.0,266.0,403.0,228.0,4.1652,between 179700.0 and 264725.0
-118.11,33.9,35,2604.0,495.0,1465.0,470.0,4.4896,between 179700.0 and 264725.0
-118.83,34.14,16,1956.0,312.0,671.0,319.0,6.4001,greater than 264725.0
-119.52,36.61,33,1225.0,275.0,1065.0,248.0,1.8958,less than 119600.0
-117.42,33.93,32,2885.0,595.0,1509.0,590.0,3.1795,between 119600.0 and 179700.0
-122.26,37.53,4,5233.0,1109.0,1690.0,907.0,6.2007,greater than 264725.0
-118.36,34.03,36,1083.0,342.0,1023.0,295.0,2.1324,between 119600.0 and 179700.0
-119.69,36.77,22,2456.0,496.0,1720.0,417.0,2.6875,less than 119600.0
-121.29,38.02,12,2006.0,426.0,1849.0,396.0,2.5437,less than 119600.0
-117.95,33.67,25,1799.0,233.0,810.0,265.0,8.289,greater than 264725.0
-122.69,38.3,30,3919.0,743.0,1693.0,693.0,3.3827,greater than 264725.0
