response_id,state,congress_district,county,age,gender,weight,extra_covid_worn_mask,vote_2020,pid7,worn,day,month,year,hour,minute,second
7203153.0,Virginia,NJ11,0.0,60.0,Female,1.3959105,Yes,Joe Biden,Strong Democrat,True,2.0,12.0,2020.0,12.0,21.0,15.0
5603889.5,Kentucky,OH12,0.0,39.0,Male,0.12514243,Yes,Donald Trump,Strong Republican,True,27.0,8.0,2020.0,17.0,49.0,41.0
5004938.5,California,IL08,0.0,49.0,Male,0.6366144,Yes,Joe Biden,Strong Democrat,True,23.0,6.0,2020.0,11.0,34.0,5.0
6608691.5,Montana,NE01,0.0,37.0,Female,0.07628575,Yes,Joe Biden,Lean Democrat,True,7.0,11.0,2020.0,17.0,16.0,28.0
7007815.0,New York,FL06,0.0,60.0,Female,0.004814167,Yes,Joe Biden,Strong Democrat,True,10.0,11.0,2020.0,13.0,5.0,10.0
7206176.5,Texas,MO04,0.0,46.0,Female,0.061626088,Yes,Someone else:,Independent,True,9.0,12.0,2020.0,15.0,16.0,46.0
7305018.0,Kentucky,MS03,0.0,63.0,Male,1.1339556,Yes,Not Asked,Strong Republican,True,13.0,12.0,2020.0,13.0,59.0,46.0
4900850.5,Virginia,SC01,0.0,63.0,Female,1.0807304,Yes,Donald Trump,Lean Democrat,True,27.0,6.0,2020.0,23.0,28.0,26.0
7304500.0,New York,NC10,0.0,57.0,Female,0.008518149,Yes,Donald Trump,Strong Republican,True,9.0,12.0,2020.0,17.0,24.0,43.0
7205829.5,New York,MA04,0.0,76.41172,Male,0.7473455,No,Joe Biden,Weak Democrat,False,1.0,12.0,2020.0,13.0,3.0,28.0
6901582.5,Georgia,FL12,0.0,42.0,Male,4.117658,No,Not Asked,Strong Democrat,False,16.0,11.0,2020.0,14.0,29.0,30.0
6703091.0,North Carolina,NC08,0.0,45.0,Female,0.3078363,Yes,Joe Biden,Lean Democrat,True,11.0,11.0,2020.0,13.0,23.0,10.0
6803488.0,Georgia,TX31,0.0,53.679886,Female,0.92569476,Yes,Joe Biden,Strong Democrat,True,6.0,11.0,2020.0,17.0,12.0,20.0
6707086.0,Minnesota,KS03,0.0,67.0,Female,0.62591815,Yes,Not Asked,Strong Republican,True,11.0,10.490216,2020.0,7.0,50.0,23.210047
7203507.5,Texas,OH02,0.0,71.0,Male,3.193086,Yes,Joe Biden,Strong Democrat,True,8.0,12.0,2020.0,1.0,28.0,44.0
6503032.5,Massachusetts,OR03,0.0,44.0,Male,1.1141657,Yes,Not Asked,Strong Republican,True,11.0,10.0,2020.0,16.0,52.0,41.0
5307517.5,Georgia,MS03,0.0,28.0,Female,0.14383186,No,Joe Biden,Strong Democrat,False,22.0,7.0,2020.0,17.0,39.0,0.0
5200368.0,New York,MO03,0.0,19.0,Female,0.20295717,0,Someone else,Strong Republican,0,7.0,7.0,2020.0,7.0,11.980464,49.0
4908079.0,California,IL09,0.0,45.0,Female,2.8947625,Yes,Joe Biden,Weak Democrat,True,25.0,6.0,2020.0,14.0,37.0,21.0
6303956.0,California,FL06,0.0,45.0,Female,0.007366392,Yes,I would not vote,Weak Democrat,True,4.0,10.0,2020.0,9.0,10.0,37.0
5005285.5,Alabama,AR03,0.0,38.0,Male,0.64908296,No,Donald Trump,Independent,False,21.0,6.0,2020.0,23.0,47.0,49.0
4904535.5,Texas,MI11,0.0,45.0,Female,0.13722952,Yes,Donald Trump,Strong Republican,True,15.0,7.0,2020.0,6.098231,44.0,0.0
6702252.0,North Carolina,AZ08,0.0,59.0,Female,0.033262804,Yes,Not Asked,Strong Republican,True,21.0,10.0,2020.0,17.0,44.0,21.0
7507648.0,Michigan,IL03,0.0,48.0,Female,0.2546101,No,Joe Biden,Independent,False,28.0,12.0,2020.0,19.0,59.0,54.0
5006610.0,Pennsylvania,SC02,0.0,58.0,Female,0.058162816,Yes,Donald Trump,Strong Republican,True,14.0,6.0,2020.0,9.0,33.0,36.0
7205398.0,Florida,CO05,0.0,25.0,Female,0.20041767,Yes,Donald Trump,Lean Republican,True,29.0,11.0,2020.0,3.0,10.0,27.44138
7407392.5,Illinois,CO07,0.0,47.0,Male,0.30796555,Yes,Donald Trump,Lean Republican,True,22.0,12.0,2020.0,8.0,36.0,11.0
5607677.0,Georgia,GA05,0.0,67.0,Female,0.38404137,No,I would not vote,Independent,False,3.0,8.0,2020.0,20.0,19.0,42.0
6458057.5,California,NY23,0.0,19.0,Male,0.034052167,Yes,Joe Biden,Independent,True,18.0,9.22814,2020.0,17.0,4.0,0.83686805
6402502.0,Michigan,NY27,0.0,41.0,Male,0.088543646,No,Donald Trump,Strong Republican,False,17.0,10.0,2020.0,11.0,26.0,2.0
5302873.0,South Carolina,FL21,0.0,40.0,Male,0.097329825,Yes,Joe Biden,Strong Democrat,True,15.0,7.0,2020.0,10.0,16.0,31.0
6203929.0,Iowa,IL02,0.0,58.0,Male,5.0165005,No,I am not sure/don't know,Independent,False,17.0,9.0,2020.0,11.0,9.0,59.0
4900566.0,Michigan,PA14,0.0,63.0,Female,0.3610028,Yes,I would not vote,Lean Republican,True,7.0,7.0,2020.0,11.0,22.0,48.0
5606231.5,California,AL05,0.0,56.0,Male,1.1656591,Yes,Joe Biden,Strong Democrat,True,5.0,8.0,2020.0,12.0,29.0,24.0
4605095.0,California,PA14,0.0,61.0,Male,1.1008362,Yes,Donald Trump,Strong Republican,True,15.0,1.0,2020.0,17.0,42.0,32.33431
5100560.5,New Jersey,ID02,0.0,42.0,Female,1.6601808,Yes,Joe Biden,Weak Democrat,True,29.0,6.0,2020.0,14.0,36.49768,40.0
5289969.0,California,SC03,0.0,74.0,Male,2.3094208,Yes,0,Weak Republican,True,8.0,8.0,2020.0,18.0,18.0,33.0
5000753.0,California,PA11,0.0,64.0,Female,1.4629744,Yes,Joe Biden,Weak Democrat,True,18.0,7.0,2020.0,19.0,59.0,13.0
4984496.5,Florida,OH15,0.0,22.0,Male,0.110984124,Yes,Donald Trump,Lean Republican,True,6.0,7.0,2020.0,15.0,50.0,51.0
7007730.0,North Carolina,0,0.0,46.0,Female,0.089819744,Yes,Not Asked,Strong Democrat,True,23.0,11.0,2020.0,21.0,28.0,22.0
6906501.0,Illinois,CA12,0.0,60.0,Female,5.000001,Yes,Not Asked,Weak Republican,True,24.0,11.0,2020.0,6.0,8.0,39.0
4906257.5,Texas,KY04,0.0,59.0,Male,0.6902102,Yes,Joe Biden,Weak Democrat,True,18.0,6.0,2020.0,9.0,42.0,51.0
5507284.0,California,OH04,0.0,48.0,Female,0.41407606,Yes,Someone else,Lean Republican,True,24.0,8.0,2020.0,8.0,38.0,14.0
5605812.5,North Dakota,FL17,0.0,50.0,Female,0.07789283,Yes,I would not vote,Independent,True,3.0,9.0,2020.0,6.0,18.0,37.0
5301030.0,Virginia,NE02,0.0,49.0,Male,1.6320021,No,Donald Trump,Strong Republican,False,19.0,7.0,2020.0,5.0,41.0,11.0
5904738.5,California,TN07,0.0,62.0,Male,0.34347332,Yes,Joe Biden,Strong Democrat,True,7.0,9.0,2020.0,20.0,14.0,46.0
5605231.5,Pennsylvania,ME02,0.0,30.0,Male,0.4056484,Yes,Donald Trump,Strong Democrat,True,15.0,8.0,2020.0,15.0,13.0,21.0
7004841.5,Florida,KS04,0.0,77.0,Female,0.17529018,Yes,Donald Trump,Lean Republican,True,11.0,11.0,2020.0,6.0,50.0,34.0
4907343.5,California,CO05,0.0,52.0,Female,0.009472328,Yes,Someone else,Weak Democrat,True,30.0,6.0,2020.0,17.0,29.0,20.0
7003531.0,West Virginia,KY03,0.0,49.0,Female,0.571162,Yes,Not Asked,Weak Republican,True,8.0,11.0,2020.0,11.0,0.0,41.0
7503318.0,North Carolina,CO05,0.0,33.0,Female,0.106991425,No,Not Asked,Lean Democrat,False,20.0,12.0,2020.0,16.0,41.0,2.0
6003013.0,Washington,NJ07,0.0,28.0,Male,0.11155555,Yes,I am not sure/don't know,Lean Republican,True,16.0,9.0,2020.0,18.0,18.0,32.0
7600496.0,Texas,MN04,0.0,59.0,Female,3.1711416,Yes,Joe Biden,Lean Democrat,True,23.0,12.0,2020.0,18.0,2.0,14.0
5302905.0,New York,FL20,0.0,66.0,Female,0.7106114,Yes,Joe Biden,Weak Democrat,True,1.0,8.0,2020.0,8.0,9.0,33.0
5807767.0,Ohio,AZ02,0.0,63.0,Male,0.11453301,Yes,Donald Trump,Independent,True,15.0,9.0,2020.0,11.0,16.0,9.0
6903358.0,Louisiana,CA51,0.0,33.0,Female,0.014233923,Yes,Not Asked,Weak Republican,True,12.0,11.0,2020.0,16.0,5.0,13.0
4707097.0,Massachusetts,SC07,0.0,64.0,Male,1.1093206,No,Someone else,Weak Republican,False,2.0,7.0,2020.0,13.0,37.0,1.0
4903123.5,Arizona,NC01,0.0,34.79828,Female,0.06459895,Yes,Donald Trump,Strong Republican,True,7.0,6.0,2020.0,17.0,43.0,38.0
6608685.5,Texas,NJ09,0.0,68.0,Female,0.767233,Yes,Not Asked,Strong Republican,True,29.0,9.0,2020.0,16.0,34.0,50.0
6905527.5,Tennessee,OH01,0.0,34.0,Female,0.15783799,No,Not Asked,Independent,False,8.0,11.0,2020.0,16.0,46.0,7.0
4602253.0,Colorado,FL01,0.0,54.0,Male,0.64016986,Yes,0,Strong Democrat,True,2.0,6.0,2020.0,3.0,31.0,13.0
6707522.0,Illinois,FL15,0.0,26.0,Female,1.2926619,Yes,Not Asked,Weak Republican,True,3.0,11.0,2020.0,20.0,47.0,7.0
5001308.0,Florida,MO08,0.0,23.0,Female,3.5683672,Yes,0,Weak Republican,True,5.7030706,7.0,2020.0,10.0,15.0,46.0
7208777.0,Ohio,GA05,0.0,26.0,Male,5.000004,Yes,Joe Biden,Weak Democrat,True,6.0,12.0,2020.0,18.0,25.0,44.0
7002675.5,Oregon,FL14,0.0,30.0,Female,0.3209649,Yes,Joe Biden,Strong Democrat,True,2.0,11.0,2020.0,16.0,25.0,30.0
5106275.0,Maryland,0,0.0,28.0,Female,0.25724304,Yes,Joe Biden,Weak Democrat,True,20.0,6.0,2020.0,8.0,24.0,20.0
6005677.5,Minnesota,MN07,0.0,56.0,Female,0.716926,Yes,Donald Trump,Independent,True,14.0,9.0,2020.0,20.0,29.0,16.0
7208535.0,Kentucky,NC04,0.0,30.0,Female,0.10466545,No,Not Asked,Strong Republican,False,7.0,12.0,2020.0,10.0,59.0,11.0
4806957.0,Pennsylvania,NC01,0.0,35.0,Male,0.23731358,Yes,I am not sure/don't know,Weak Democrat,True,29.0,6.0,2020.0,6.0,3.0,4.0
5005033.0,Florida,AL05,0.0,49.0,Female,0.0461697,Yes,Donald Trump,Strong Republican,True,5.0,7.0,2020.0,17.0,20.0,49.50146
4703981.0,Washington,CA17,0.0,80.0,Female,0.67926973,Yes,0,Independent,True,2.0,6.0,2020.0,13.0,10.0,41.0
5004047.5,Georgia,TX23,0.0,26.0,Female,0.09715984,Yes,Donald Trump,Strong Republican,True,12.0,7.0,2020.0,17.0,26.0,13.0
5203998.5,Maine,CT02,0.0,36.0,Male,0.23290502,Yes,Donald Trump,Independent,True,31.0,6.0,2020.0,7.0,2.0,34.0
5900569.0,Kansas,PA16,0.0,29.0,Female,0.48937383,Yes,I am not sure/don't know,Lean Republican,True,29.0,8.0,2020.0,8.890983,45.0,57.0
4800826.5,Texas,ID01,0.0,39.0,Female,2.0290213,Yes,Donald Trump,Weak Democrat,True,5.0,6.0,2020.0,14.0,10.0,53.0
6804065.0,Virginia,SC01,0.0,44.0,Female,0.13729776,Yes,Not Asked,Lean Democrat,True,1.0,11.0,2020.0,8.0,41.0,37.0
4605246.5,California,TN06,0.0,64.0,Female,0.09779963,Yes,0,Strong Republican,True,1.0,6.0,2020.0,17.0,55.0,50.0
4906748.5,California,NV03,0.0,23.0,Male,0.028897433,Yes,Joe Biden,Strong Democrat,True,18.0,6.0,2020.0,7.0,58.0,32.0
7300524.0,Iowa,TN03,0.0,43.0,Female,0.6888131,Yes,Joe Biden,Strong Democrat,True,21.0,11.0,2020.0,21.0,20.0,55.0
5705295.0,Georgia,KY01,0.0,63.0,Male,0.15948471,Yes,I am not sure/don't know,Strong Republican,True,11.0,9.0,2020.0,16.0,51.125957,17.0
6307951.5,Florida,PA04,0.0,63.0,Male,0.24124461,Yes,Someone else,Independent,True,20.0,10.0,2020.0,6.0,33.0,52.0
5303509.0,Iowa,PA14,0.0,33.0,Female,1.3503555,Yes,Joe Biden,Strong Democrat,True,11.0,7.0,2020.0,8.0,43.0,38.0
7207075.5,Florida,AZ05,0.0,19.0,Female,0.08942466,No,Not Asked,Strong Democrat,False,3.0,12.0,2020.0,12.0,27.0,28.0
4802806.5,Michigan,OH10,0.0,52.0,Male,0.4187888,No,I am not sure/don't know,Strong Republican,False,6.0,6.0,2020.0,18.0,17.0,56.0
7170359.5,North Carolina,IL08,0.0,76.0,Male,0.21021262,Yes,Donald Trump,Strong Republican,True,20.0,11.0,2020.0,8.0,52.0,2.0
6203184.0,Texas,IL11,0.0,49.0,Female,0.22709116,Yes,Joe Biden,Strong Democrat,True,19.0,8.0,2020.0,21.0,0.0,24.0
6706802.0,Illinois,MN03,0.0,30.0,Female,0.2932699,Yes,Joe Biden,Lean Democrat,True,6.0,11.0,2020.0,6.0,52.48907,27.0
5505107.0,Florida,FL12,0.0,26.0,Male,0.5963607,Yes,Joe Biden,Weak Democrat,True,6.0,8.0,2020.0,17.0,35.0,57.0
6414798.0,Missouri,OH11,0.0,30.0,Female,1.0567042,Yes,Donald Trump,Lean Republican,True,30.0,9.0,2020.0,21.0,52.0,5.78333
4600844.0,North Carolina,CA07,0.0,57.0,Male,0.35208687,No,0,Lean Democrat,False,1.0,6.0,2020.0,11.0,29.0,57.0
6404805.0,Missouri,NC02,0.0,27.0,Female,0.13040583,No,Not Asked,Lean Republican,False,6.0,11.0,2020.0,17.0,27.0,0.0
5406381.0,Louisiana,NY10,0.0,61.0,Male,0.42833817,Yes,Donald Trump,Strong Republican,True,30.0,7.0,2020.0,9.292844,55.0,14.0
5006358.0,Illinois,MT00,0.0,30.0,Female,0.3479114,Yes,Donald Trump,Strong Republican,True,17.0,7.0,2020.0,12.0,54.0,50.0
6601856.5,North Carolina,NC01,0.0,56.402493,Female,0.2989324,Yes,Donald Trump,Strong Republican,True,18.0,10.0,2020.0,9.0,32.0,51.84687
5602395.5,New Jersey,AR01,0.0,71.0,Female,0.25667903,Yes,Donald Trump,Strong Republican,True,10.0,9.0,2020.0,17.0,12.0,37.0
6806831.5,New Jersey,NJ11,0.0,44.0,Male,0.7139748,Yes,Joe Biden,Independent,True,18.0,11.0,2020.0,6.0,46.0,52.0
6400276.5,New York,NY25,0.0,39.483593,Male,0.26409045,Yes,I am not sure/don't know,Independent,True,26.0,9.0,2020.0,0.0,19.0,26.0
5903317.0,Washington,NY13,0.0,31.0,Male,0.9197287,Yes,Donald Trump,Strong Republican,True,1.0,10.0,2020.0,6.0,48.0,6.0
4809006.0,Missouri,MI05,0.0,28.0,Male,0.20293294,Yes,0,Strong Republican,True,26.0,7.0,2020.0,0.0,15.296259,25.0
5000916.0,Illinois,KY03,0.0,56.0,Male,3.642257,Yes,Donald Trump,Strong Republican,True,20.0,6.0,2020.0,23.0,33.0,14.0
6705136.5,Texas,MO05,0.0,37.0,Male,3.0730388,No,Not Asked,Independent,False,16.0,10.0,2020.0,6.0,48.0,39.0
6004618.0,Pennsylvania,MI12,0.0,62.0,Male,0.5662677,Yes,Joe Biden,Strong Democrat,True,22.0,9.0,2020.0,6.0,10.0,32.72597
6504024.5,Louisiana,NC02,0.0,64.3022,Male,0.46024016,Yes,Donald Trump,Lean Democrat,True,18.0,10.0,2020.0,20.0,3.0,23.0
7209831.5,Alabama,NY10,0.0,79.0,Male,0.52592325,Yes,Donald Trump,Strong Republican,True,1.0,12.0,2020.0,13.0,27.0,28.0
5208705.5,Texas,IN08,0.0,67.0,Female,0.089513056,Yes,Joe Biden,Weak Democrat,True,21.0,7.0,2020.0,11.0,20.0,9.0
7106604.5,Maryland,KS04,36005.0,60.0,Female,0.08243073,Yes,Donald Trump,Strong Republican,True,16.0,11.0,2020.0,6.0,3.0,53.0
6707824.0,Wyoming,WI06,0.0,62.0,Female,0.38820496,Yes,Not Asked,Strong Republican,True,6.0,11.0,2020.0,11.0,42.0,29.0
5903065.5,Illinois,PA01,0.0,53.0,Female,5.000006,Yes,Donald Trump,Weak Republican,True,18.0,9.0,2020.0,16.0,19.0,21.0
7600710.5,Pennsylvania,MI07,0.0,61.0,Female,0.37471443,Yes,Donald Trump,Weak Republican,True,20.0,12.0,2020.0,12.0,49.0,56.0
6508262.5,Pennsylvania,PA01,0.0,27.0,Male,0.28137586,No,Not Asked,Lean Republican,False,1.0,11.0,2020.0,5.0,39.0,30.0
6300936.5,New York,0,0.0,28.0,Male,0.6086259,Yes,Donald Trump,Strong Republican,True,26.0,9.0,2020.0,18.0,10.0,26.0
6708407.5,California,FL21,0.0,56.0,Female,4.3239884,Yes,Joe Biden,Weak Republican,True,12.0,11.0,2020.0,9.0,48.0,28.0
4904481.5,New Jersey,VA04,0.0,38.0,Female,0.28801185,Yes,Someone else,Independent,True,19.0,7.0,2020.0,7.0,16.0,36.0
6901012.5,Texas,0,0.0,30.0,Male,0.92962545,Yes,Donald Trump,Strong Republican,True,20.0,11.0,2020.0,10.0,30.95537,41.0
6402000.5,Missouri,LA06,0.0,35.0,Male,2.467595,Yes,Not Asked,Independent,True,30.0,9.0,2020.0,19.0,35.0,29.800486
5606656.5,Arizona,0,0.0,33.0,Female,5.0000014,No,Donald Trump,Independent,False,29.0,7.0,2020.0,5.0,13.0,14.0
6307042.0,Florida,PA14,0.0,34.0,Female,2.1539066,Yes,Not Asked,Strong Democrat,True,15.0,10.0,2020.0,5.0,28.0,23.0
5006582.5,Oklahoma,MN07,0.0,59.0,Male,0.051693812,Yes,Donald Trump,Strong Republican,True,18.0,7.0,2020.0,16.0,38.0,36.0
5107946.5,Arizona,MD01,0.0,42.47329,Female,0.9658323,Yes,Donald Trump,Weak Democrat,True,16.0,8.0,2020.0,16.0,16.287886,38.0
7390509.0,Arizona,SC01,0.0,59.0,Male,0.7365054,Yes,Donald Trump,Strong Republican,True,19.0,12.0,2020.0,8.0,56.0,56.0
7664804.5,District of Columbia,OH11,0.0,56.0,Female,0.20586556,Yes,Donald Trump,Weak Republican,True,30.0,12.0,2020.0,16.0,44.0,23.0
6105149.0,Illinois,CT03,0.0,41.0,Male,0.080863014,Yes,Donald Trump,Strong Republican,True,11.0,10.0,2020.0,13.0,30.0,33.0
6404582.5,Louisiana,MI07,0.0,67.0,Female,0.6458691,Yes,Not Asked,Strong Democrat,True,8.0,10.0,2020.0,8.0,49.0,15.0
6701258.0,California,OR02,0.0,32.0,Female,1.7263315,Yes,Not Asked,Lean Democrat,True,11.0,11.0,2020.0,5.0,54.0,41.0
4704965.0,Kentucky,NC04,0.0,40.0,Male,0.5100754,No,Joe Biden,Lean Republican,False,12.0,6.0,2020.0,6.0,16.0,56.0
6906877.0,Illinois,NV02,0.0,61.0,Female,0.4981116,No,Not Asked,Independent,False,29.0,10.069927,2020.0,0.0,21.0,14.0
6708898.0,Texas,NC08,0.0,31.0,Male,5.000002,Yes,Donald Trump,Independent,True,17.291847,11.0,2020.0,16.0,31.0,11.0
5102940.0,Louisiana,UT03,0.0,52.0,Female,0.72337097,Yes,Donald Trump,Independent,True,4.0,7.0,2020.0,8.0,54.0,40.0
5001149.0,California,OH15,0.0,53.0,Female,0.48511478,Yes,Joe Biden,Strong Democrat,True,28.0,6.0,2020.0,12.0,19.0,3.0
7435743.5,New York,KS03,0.0,21.0,Female,2.1485856,Yes,Not Asked,Weak Democrat,True,19.0,12.0,2020.0,19.0,47.0,24.0
5401592.5,Minnesota,MT00,0.0,58.0,Female,0.18233499,Yes,Donald Trump,Lean Republican,True,15.0,7.0,2020.0,23.0,28.0,51.0
6901372.5,Missouri,KY01,48093.55,83.13121,Male,1.3350804,Yes,Joe Biden,Strong Democrat,True,23.0,10.0,2020.0,19.0,10.0,32.0
6004836.5,Colorado,AZ04,0.0,52.0,Male,1.6026791,Yes,Joe Biden,Strong Democrat,True,22.0,9.0,2020.0,9.0,33.0,42.0
6903521.0,Washington,NY25,0.0,45.0,Female,1.8942003,Yes,Not Asked,Weak Democrat,True,30.0,10.0,2020.0,14.0,22.0,38.0
4605531.0,Indiana,VA09,0.0,42.74849,Female,0.2402808,No,0,Lean Democrat,False,8.0,6.0,2020.0,5.0,11.0,59.0
5079547.5,South Carolina,MD01,0.0,22.0,Male,5.000005,Yes,Joe Biden,Weak Democrat,True,29.0,7.0,2020.0,20.0,2.0,41.0
6005439.5,New York,NY10,0.0,66.0,Male,0.33084324,Yes,Not Asked,Strong Democrat,True,8.0,10.0,2020.0,8.0,51.0,0.0
7702781.0,New York,NJ11,0.0,43.0,Female,0.021043338,Yes,Not Asked,Weak Republican,True,14.0,1.0,2021.0,20.0,4.0,52.0
7303481.5,Delaware,AZ03,0.0,70.0,Female,0.1652818,Yes,Donald Trump,Weak Republican,True,7.0,12.0,2020.0,11.0,49.0,50.0
4901725.0,New Jersey,NJ02,0.0,59.0,Male,0.6355679,Yes,Joe Biden,Strong Democrat,True,7.0,6.0,2020.0,20.0,6.0,36.0
5307094.5,Georgia,NJ05,0.0,57.10016,Female,2.722789,Yes,Joe Biden,Independent,True,28.0,7.0,2020.0,14.0,12.0,7.0
5804987.0,Pennsylvania,IL03,0.0,57.0,Female,1.3234855,Yes,Donald Trump,Strong Republican,True,10.0,9.0,2020.0,8.0,13.0,35.0
7702168.0,Arizona,0,0.0,35.0,Male,2.5149096e-11,Yes,Not Asked,Weak Republican,True,14.0,1.0,2021.0,19.0,11.0,0.0
6801666.0,California,TN03,0.0,51.0,Female,0.18610369,Yes,Not Asked,Lean Republican,True,5.0,11.0,2020.0,12.0,48.0,44.0
6907903.0,Georgia,OR04,0.0,71.11811,Female,0.21053055,Yes,Donald Trump,Independent,True,4.0,11.0,2020.0,14.0,37.0,6.0
7104795.5,Kentucky,CO04,0.0,47.0,Male,0.054601453,Yes,Joe Biden,Independent,True,14.0,12.0,2020.0,5.0,26.0,36.0
6807129.0,New Jersey,FL08,0.0,31.0,Male,0.34929138,No,Not Asked,Lean Republican,False,8.0,11.0,2020.0,5.0,15.0,29.0
5100647.0,Georgia,LA06,0.0,49.0,Female,1.0011487,Yes,Donald Trump,Strong Republican,True,6.0,7.0,2020.0,21.0,20.0,48.0
6808430.5,Ohio,OH15,47251.156,41.0,Male,2.914498,Yes,Joe Biden,Strong Democrat,True,29.0,10.0,2020.0,8.0,1.0,23.0
6800822.5,Wisconsin,NY24,0.0,75.59015,Male,0.99509424,Yes,Donald Trump,Lean Republican,True,20.0,10.0,2020.0,12.0,0.0,0.0
5201123.5,Arkansas,SC01,0.0,45.0,Female,0.7294784,No,Donald Trump,Weak Republican,False,13.7200365,7.0,2020.0,18.0,51.0,40.0
5501271.5,Georgia,MI14,0.0,58.0,Female,0.6466261,Yes,Donald Trump,Strong Republican,True,25.0,8.0,2020.0,7.0,55.0,3.0
6002306.5,New York,MD01,0.0,21.0,Male,1.5452554,Yes,Joe Biden,Lean Republican,True,24.0,8.0,2020.0,20.0,3.0,15.0
5403430.0,Florida,PA11,0.0,54.453568,Female,0.952812,Yes,Joe Biden,Strong Democrat,True,28.0,7.0,2020.0,12.0,21.0,17.0
6402954.0,Missouri,OH13,0.0,55.0,Female,0.16518012,Yes,Donald Trump,Strong Republican,True,31.0,9.0,2020.0,9.0,27.0,39.0
5908099.5,Pennsylvania,KS03,0.0,40.0,Female,0.5071564,Yes,Not Asked,Strong Democrat,True,5.0,9.0,2020.0,8.0,59.0,11.0
4905056.0,Missouri,NJ11,0.0,58.0,Female,0.17386122,Yes,I would not vote,Independent,True,19.0,6.0,2020.0,14.0,54.0,47.44415
7400919.5,Texas,TX31,0.0,19.0,Female,4.883602,Yes,Joe Biden,Independent,True,21.0,12.0,2020.0,5.0,14.0,42.0
4804584.0,Florida,0,0.0,36.0,Male,1.6599638,Yes,Donald Trump,Lean Republican,True,6.0,7.0,2020.0,11.0,34.0,3.0
7103140.5,Washington,SC05,0.0,30.0,Female,3.3623877,Yes,Joe Biden,Weak Democrat,True,30.0,11.0,2020.0,3.0,5.0,5.0
7003917.0,Florida,KY04,0.0,58.0,Female,0.06732519,No,Not Asked,Strong Republican,False,8.0,11.0,2020.0,10.0,39.0,8.0
7307092.0,Texas,OH01,0.0,49.0,Female,0.39863396,Yes,Donald Trump,Lean Republican,True,13.0,12.0,2020.0,12.0,28.0,50.0
4901342.0,Utah,0,0.0,34.0,Female,0.06396259,Yes,I am not sure/don't know,Strong Democrat,True,3.0,7.0,2020.0,12.0,20.0,29.052021
5002822.5,Ohio,PA12,0.0,33.0,Female,0.57268393,No,Donald Trump,Independent,False,29.0,6.0,2020.0,2.0,59.0,29.0
5106638.0,Massachusetts,SC05,0.0,53.0,Male,2.3756938,Yes,Joe Biden,Lean Democrat,True,16.0,7.0,2020.0,7.0,13.0,19.0
5402869.0,Texas,IL09,0.0,76.0,Female,0.47822493,Yes,Donald Trump,Strong Republican,True,13.0,7.0,2020.0,7.0,22.0,19.0
5601831.5,New Jersey,MI14,0.0,42.0,Female,0.15368287,Yes,Donald Trump,Weak Republican,True,31.0,7.0,2020.0,10.0,11.0,7.0
7408681.5,Washington,CO05,0.0,37.0,Male,1.25159,Yes,Not Asked,Weak Democrat,True,20.0,12.0,2020.0,8.0,18.0,24.0
4800121.0,Texas,PA04,0.0,60.0,Female,1.3603275,Yes,Donald Trump,Strong Democrat,True,7.0,6.0,2020.0,21.191885,23.0,8.0
7300253.5,Illinois,NY15,0.0,47.0,Male,0.6140051,No,Not Asked,Independent,False,6.0,12.0,2020.0,21.0,0.0,48.0
7606044.5,Georgia,VA03,0.0,41.0,Female,5.011583,Yes,Joe Biden,Independent,True,10.0,1.0,2021.0,20.0,31.0,31.63672
6508508.0,Mississippi,CA07,0.0,65.0,Female,0.7587885,No,Not Asked,Weak Republican,False,2.0,11.0,2020.0,8.0,28.0,52.0
5200628.5,Maryland,FL05,0.0,73.0,Female,0.098369166,Yes,Donald Trump,Lean Republican,True,6.0,7.0,2020.0,13.0,25.943647,33.0
6403115.5,Georgia,NY16,0.0,52.0,Male,0.2118966,Yes,Joe Biden,Strong Democrat,True,18.197987,10.0,2020.0,22.0,9.0,17.0
5207474.5,New Jersey,NM01,0.0,62.0,Male,0.405658,Yes,Donald Trump,Strong Republican,True,7.0,8.0,2020.0,9.0,18.0,1.0
6507771.0,Florida,FL01,0.0,49.0,Female,0.23110467,No,Donald Trump,Lean Republican,False,9.0,11.0,2020.0,21.0,41.0,28.0
6306962.0,Virginia,FL15,0.0,27.0,Male,0.36826697,No,I am not sure/don't know,Independent,False,26.0,9.0,2020.0,16.0,51.0,35.0
7301225.0,New York,CA06,0.0,46.8476,Male,0.9023079,Yes,Donald Trump,Weak Republican,True,6.0,12.0,2020.0,9.803563,20.0,37.0
4906149.0,New York,IL01,0.0,35.0,Female,3.7661293,Yes,Donald Trump,Strong Republican,True,12.0,7.0,2020.0,12.0,9.0,33.0
5300600.5,Tennessee,IL07,0.0,37.0,Female,1.5478337,Yes,Joe Biden,Strong Democrat,True,10.0,7.0,2020.0,0.0,18.0,56.0
5103593.5,Pennsylvania,KS04,0.0,62.0,Female,3.024276,Yes,Donald Trump,Strong Republican,True,9.0,7.0,2020.0,17.0,42.0,0.0
7506741.0,Ohio,CA27,0.0,59.0,Male,1.6192529,Yes,Joe Biden,Weak Democrat,True,23.0,12.0,2020.0,4.5768785,13.0,24.0
4906446.0,Illinois,HI01,0.0,39.0,Male,1.0261463,Yes,Joe Biden,Lean Democrat,True,4.0,7.0,2020.0,16.0,20.0,25.506569
