city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,90.0,3,2,1,9,accept,not furnished,1000.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,2,1,4,not accept,furnished,950.0,between 3581.5 and 6768.0
Belo Horizonte,210.0,4,4,4,3,accept,not furnished,2680.0,greater than 6768.0
Belo Horizonte,210.0,4,3,3,3,accept,not furnished,360.0,between 3581.5 and 6768.0
Porto Alegre,82.0,3,1,2,3,accept,not furnished,400.0,less than 2061.75
Sao Paulo,127.0,2,3,3,3,accept,not furnished,2300.0,between 3581.5 and 6768.0
Sao Paulo,87.0,2,2,2,12,accept,not furnished,650.0,between 3581.5 and 6768.0
Porto Alegre,30.0,1,1,0,4,accept,not furnished,198.0,less than 2061.75
Sao Paulo,90.0,3,2,1,2,accept,furnished,1016.0,between 2061.75 and 3581.5
Sao Paulo,55.0,2,1,1,9,accept,furnished,565.0,between 2061.75 and 3581.5
Rio de Janeiro,152.0,4,2,1,7,accept,furnished,1944.0,between 3581.5 and 6768.0
Sao Paulo,550.0,5,6,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,280.0,3,4,4,6,accept,not furnished,4095.0,greater than 6768.0
Belo Horizonte,152.0,4,4,3,4,accept,not furnished,1350.0,between 3581.5 and 6768.0
Belo Horizonte,70.0,2,1,1,4,accept,furnished,600.0,between 2061.75 and 3581.5
Sao Paulo,450.0,4,4,6,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,92.0,2,2,2,17,accept,furnished,840.0,between 2061.75 and 3581.5
Porto Alegre,84.0,3,2,1,8,accept,not furnished,500.0,between 2061.75 and 3581.5
Belo Horizonte,45.0,3,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,98.0,2,2,2,29,accept,not furnished,1450.0,greater than 6768.0
Rio de Janeiro,114.0,2,2,1,7,not accept,not furnished,1450.0,between 3581.5 and 6768.0
Rio de Janeiro,15.0,1,1,0,1,not accept,not furnished,500.0,less than 2061.75
Sao Paulo,270.0,3,4,2,11,accept,not furnished,3158.0,greater than 6768.0
Belo Horizonte,168.0,5,3,2,2,accept,not furnished,1443.0,between 3581.5 and 6768.0
Sao Paulo,90.0,2,1,1,1,accept,not furnished,1000.0,between 3581.5 and 6768.0
Belo Horizonte,160.0,3,2,2,4,not accept,not furnished,718.0,between 3581.5 and 6768.0
Sao Paulo,43.0,2,1,1,16,accept,not furnished,294.0,less than 2061.75
Sao Paulo,189.0,4,3,2,5,not accept,furnished,2300.0,greater than 6768.0
Belo Horizonte,25.0,1,1,1,1,not accept,not furnished,0.0,less than 2061.75
Porto Alegre,102.0,3,2,1,9,accept,furnished,1050.0,between 3581.5 and 6768.0
Belo Horizonte,55.0,2,2,1,5,accept,not furnished,278.0,less than 2061.75
Sao Paulo,50.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,180.0,4,4,4,21,not accept,not furnished,2400.0,greater than 6768.0
Sao Paulo,180.0,3,2,2,6,accept,not furnished,2192.0,between 3581.5 and 6768.0
Sao Paulo,450.0,3,2,0,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,40.0,1,1,1,16,not accept,not furnished,900.0,between 3581.5 and 6768.0
Sao Paulo,34.0,1,1,0,12,accept,not furnished,372.0,between 2061.75 and 3581.5
Sao Paulo,63.0,2,1,1,3,accept,not furnished,600.0,less than 2061.75
Rio de Janeiro,70.0,3,2,0,1,accept,not furnished,0.0,less than 2061.75
Sao Paulo,142.0,3,3,2,15,accept,not furnished,1600.0,greater than 6768.0
Porto Alegre,218.0,3,5,2,3,accept,furnished,1160.0,between 3581.5 and 6768.0
Rio de Janeiro,77.0,2,2,0,4,accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,61.0,1,2,1,14,not accept,not furnished,444.0,between 2061.75 and 3581.5
Rio de Janeiro,35.0,1,1,0,2,accept,furnished,590.0,between 2061.75 and 3581.5
Sao Paulo,450.0,3,3,8,0,accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,63.0,3,2,1,8,accept,not furnished,440.0,between 3581.5 and 6768.0
Belo Horizonte,155.0,1,4,0,4,not accept,not furnished,1117000.0,greater than 6768.0
Belo Horizonte,320.0,4,3,3,10,not accept,furnished,1700.0,greater than 6768.0
Sao Paulo,59.0,2,1,1,10,accept,not furnished,589.0,between 2061.75 and 3581.5
Belo Horizonte,89.0,3,2,1,2,accept,not furnished,330.0,less than 2061.75
Sao Paulo,97.0,2,2,0,27,not accept,furnished,1100.0,greater than 6768.0
Sao Paulo,160.0,3,4,3,4,accept,not furnished,2087.0,between 3581.5 and 6768.0
Porto Alegre,150.0,4,2,2,0,accept,not furnished,600.0,less than 2061.75
Campinas,51.0,2,1,1,1,not accept,not furnished,390.0,less than 2061.75
Porto Alegre,50.0,1,1,1,4,accept,not furnished,420.0,less than 2061.75
Sao Paulo,500.0,3,6,0,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,74.0,3,1,1,1,accept,not furnished,380.0,less than 2061.75
Sao Paulo,390.0,3,3,2,1,not accept,not furnished,1800.0,greater than 6768.0
Rio de Janeiro,82.0,2,2,0,2,accept,not furnished,1296.0,between 3581.5 and 6768.0
Sao Paulo,90.0,1,1,1,12,accept,not furnished,870.0,between 3581.5 and 6768.0
Porto Alegre,117.0,3,3,2,9,accept,furnished,1090.0,between 3581.5 and 6768.0
Rio de Janeiro,113.0,3,1,0,3,accept,furnished,1500.0,between 3581.5 and 6768.0
Sao Paulo,31.0,1,1,0,6,accept,not furnished,200.0,between 2061.75 and 3581.5
Sao Paulo,50.0,2,1,0,2,not accept,not furnished,200.0,less than 2061.75
Sao Paulo,100.0,3,2,2,6,not accept,not furnished,1200.0,between 2061.75 and 3581.5
Porto Alegre,42.0,1,1,1,2,accept,not furnished,280.0,less than 2061.75
Porto Alegre,40.0,1,1,0,3,accept,furnished,350.0,less than 2061.75
Sao Paulo,100.0,2,1,1,0,accept,not furnished,0.0,less than 2061.75
Porto Alegre,30.0,1,1,0,16,not accept,furnished,260.0,less than 2061.75
Sao Paulo,270.0,4,3,3,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,75.0,2,2,1,1,accept,not furnished,700.0,between 3581.5 and 6768.0
Sao Paulo,98.0,4,4,2,23,accept,not furnished,930.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,1,0,5,accept,not furnished,900.0,between 2061.75 and 3581.5
Sao Paulo,59.0,2,2,0,5,not accept,not furnished,754.0,between 2061.75 and 3581.5
Porto Alegre,71.0,2,2,1,3,accept,not furnished,861.0,between 2061.75 and 3581.5
Rio de Janeiro,150.0,4,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,220.0,4,2,1,7,accept,furnished,2000.0,greater than 6768.0
Sao Paulo,65.0,2,2,1,13,not accept,furnished,700.0,between 3581.5 and 6768.0
Sao Paulo,84.0,3,2,1,3,not accept,furnished,741.0,between 2061.75 and 3581.5
Porto Alegre,45.0,1,1,0,4,accept,furnished,200.0,less than 2061.75
Sao Paulo,100.0,2,2,0,1,accept,not furnished,900.0,between 2061.75 and 3581.5
Sao Paulo,132.0,4,4,3,8,accept,not furnished,2170.0,between 3581.5 and 6768.0
Sao Paulo,88.0,2,2,1,1,accept,not furnished,1200.0,greater than 6768.0
Sao Paulo,54.0,2,2,1,11,accept,not furnished,954.0,between 3581.5 and 6768.0
Sao Paulo,213.0,4,4,3,17,accept,not furnished,2600.0,greater than 6768.0
Porto Alegre,400.0,3,4,4,0,accept,furnished,3000.0,greater than 6768.0
Sao Paulo,102.0,3,2,2,1,accept,not furnished,1300.0,between 3581.5 and 6768.0
Belo Horizonte,150.0,5,3,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,250.0,2,2,8,0,accept,furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,28.0,1,1,0,5,not accept,furnished,609.0,less than 2061.75
Sao Paulo,85.0,3,2,2,0,accept,not furnished,100.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,30.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,200.0,2,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,40.0,1,1,0,5,accept,not furnished,445.0,between 2061.75 and 3581.5
Campinas,92.0,3,2,3,17,accept,not furnished,643.0,between 3581.5 and 6768.0
Sao Paulo,192.0,3,4,3,5,accept,not furnished,2000.0,greater than 6768.0
Sao Paulo,248.0,3,4,4,2,accept,not furnished,3163.0,greater than 6768.0
Sao Paulo,347.0,5,5,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,54.0,2,1,1,13,accept,not furnished,480.0,between 2061.75 and 3581.5
Porto Alegre,300.0,3,2,3,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,75.0,2,1,3,5,not accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,35.0,1,1,0,1,not accept,not furnished,250.0,less than 2061.75
Campinas,74.0,3,1,1,4,accept,not furnished,474.0,less than 2061.75
Porto Alegre,90.0,3,2,2,9,accept,not furnished,433.0,between 2061.75 and 3581.5
Porto Alegre,40.0,1,1,0,5,accept,not furnished,400.0,less than 2061.75
Sao Paulo,130.0,2,2,1,0,accept,not furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,172.0,4,4,3,1,accept,not furnished,1800.0,greater than 6768.0
Porto Alegre,47.0,1,1,1,3,not accept,furnished,400.0,between 2061.75 and 3581.5
Belo Horizonte,27.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,110.0,2,3,2,6,accept,not furnished,1500.0,between 3581.5 and 6768.0
Porto Alegre,60.0,2,1,0,4,accept,not furnished,340.0,less than 2061.75
Rio de Janeiro,50.0,2,1,1,11,accept,not furnished,420.0,less than 2061.75
Porto Alegre,193.0,4,3,4,0,accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,49.0,2,1,1,10,not accept,not furnished,513.0,between 2061.75 and 3581.5
Sao Paulo,74.0,1,1,1,17,not accept,furnished,826.0,greater than 6768.0
Rio de Janeiro,135.0,3,2,2,4,not accept,not furnished,935.0,between 3581.5 and 6768.0
Porto Alegre,52.0,2,2,1,12,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,45.0,1,1,1,2,not accept,furnished,716.0,between 3581.5 and 6768.0
Porto Alegre,326.0,3,2,3,0,accept,not furnished,350.0,greater than 6768.0
Porto Alegre,140.0,3,1,1,11,accept,furnished,1000.0,between 3581.5 and 6768.0
Belo Horizonte,140.0,4,2,2,1,accept,not furnished,1000.0,between 3581.5 and 6768.0
Porto Alegre,450.0,6,2,8,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,37.0,1,1,0,7,accept,not furnished,600.0,between 2061.75 and 3581.5
Rio de Janeiro,177.0,3,3,4,2,accept,not furnished,2700.0,greater than 6768.0
Sao Paulo,120.0,2,1,1,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,60.0,2,1,0,2,accept,not furnished,500.0,less than 2061.75
Belo Horizonte,170.0,4,3,3,6,accept,not furnished,1800.0,greater than 6768.0
Sao Paulo,110.0,3,2,1,2,not accept,not furnished,1341.0,between 3581.5 and 6768.0
Rio de Janeiro,150.0,2,1,0,3,accept,not furnished,450.0,between 2061.75 and 3581.5
Sao Paulo,343.0,4,4,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,240.0,3,4,3,9,accept,not furnished,3211.0,greater than 6768.0
Rio de Janeiro,15.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Belo Horizonte,170.0,3,4,4,13,accept,not furnished,1978.0,greater than 6768.0
Sao Paulo,50.0,1,1,1,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,230.0,3,2,1,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Campinas,45.0,1,1,1,4,not accept,not furnished,417.0,less than 2061.75
Rio de Janeiro,90.0,4,2,0,4,accept,furnished,568.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,2,1,12,accept,not furnished,700.0,between 2061.75 and 3581.5
Belo Horizonte,150.0,4,2,2,8,accept,not furnished,730.0,between 3581.5 and 6768.0
Porto Alegre,37.0,1,1,0,4,accept,not furnished,335.0,less than 2061.75
Sao Paulo,55.0,2,1,1,14,accept,not furnished,420.0,less than 2061.75
Sao Paulo,240.0,3,1,2,8,accept,not furnished,2088.0,greater than 6768.0
Belo Horizonte,28.0,1,1,1,0,not accept,furnished,550.0,less than 2061.75
Sao Paulo,40.0,1,1,1,3,not accept,not furnished,225.0,less than 2061.75
Sao Paulo,850.0,5,7,8,1,not accept,not furnished,14000.0,greater than 6768.0
Sao Paulo,226.0,4,5,4,1,accept,not furnished,4360.0,greater than 6768.0
Rio de Janeiro,110.0,3,2,1,7,accept,not furnished,1250.0,between 3581.5 and 6768.0
Sao Paulo,55.0,1,1,0,1,not accept,not furnished,140.0,less than 2061.75
Sao Paulo,250.0,4,3,4,0,accept,not furnished,0.0,greater than 6768.0
Campinas,72.0,2,1,0,2,not accept,not furnished,606.0,less than 2061.75
Belo Horizonte,616.0,5,5,6,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,74.0,2,1,1,10,accept,not furnished,701.0,between 2061.75 and 3581.5
Sao Paulo,180.0,2,3,2,9,accept,not furnished,2000.0,greater than 6768.0
Sao Paulo,46.0,2,1,1,8,accept,not furnished,589.0,less than 2061.75
Sao Paulo,103.0,3,2,1,7,accept,not furnished,944.0,between 3581.5 and 6768.0
Belo Horizonte,107.0,3,2,2,2,accept,furnished,585.0,between 2061.75 and 3581.5
Sao Paulo,38.0,1,1,0,0,not accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,110.0,2,1,1,10,not accept,not furnished,705.0,between 2061.75 and 3581.5
Campinas,59.0,2,1,1,1,accept,not furnished,437.0,less than 2061.75
Rio de Janeiro,64.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,236.0,4,3,3,13,accept,not furnished,3070.0,between 3581.5 and 6768.0
Campinas,50.0,1,1,0,2,accept,not furnished,473.0,less than 2061.75
Rio de Janeiro,160.0,3,1,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,76.0,3,2,2,5,accept,furnished,754.0,between 3581.5 and 6768.0
Sao Paulo,28.0,1,1,0,1,accept,furnished,500.0,between 2061.75 and 3581.5
Belo Horizonte,65.0,2,2,2,3,accept,not furnished,230.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,2,2,10,not accept,not furnished,2152.0,between 3581.5 and 6768.0
Rio de Janeiro,170.0,4,3,2,5,accept,not furnished,2300.0,greater than 6768.0
Rio de Janeiro,280.0,3,3,3,6,accept,not furnished,2500.0,greater than 6768.0
Belo Horizonte,22.0,1,1,1,1,not accept,furnished,0.0,less than 2061.75
Campinas,380.0,4,6,6,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,196.0,4,4,5,12,accept,not furnished,4600.0,greater than 6768.0
Sao Paulo,210.0,3,4,3,6,accept,not furnished,3900.0,greater than 6768.0
Sao Paulo,82.0,3,2,2,2,accept,not furnished,1100.0,between 2061.75 and 3581.5
Belo Horizonte,57.0,3,2,1,2,accept,not furnished,225.0,less than 2061.75
Sao Paulo,120.0,2,2,2,11,accept,not furnished,2200.0,between 3581.5 and 6768.0
Sao Paulo,65.0,2,2,1,11,accept,furnished,564.0,between 2061.75 and 3581.5
Porto Alegre,30.0,2,2,1,1,accept,not furnished,250.0,less than 2061.75
Sao Paulo,57.0,2,2,1,3,accept,not furnished,476.0,between 2061.75 and 3581.5
Sao Paulo,120.0,2,3,2,5,accept,furnished,1800.0,greater than 6768.0
Sao Paulo,72.0,2,2,0,10,accept,not furnished,820.0,between 2061.75 and 3581.5
Porto Alegre,47.0,1,1,1,19,not accept,not furnished,650.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,2,2,11,accept,furnished,1239.0,greater than 6768.0
Sao Paulo,119.0,3,4,3,14,accept,not furnished,800.0,between 3581.5 and 6768.0
Sao Paulo,76.0,3,2,0,4,accept,not furnished,780.0,between 2061.75 and 3581.5
Sao Paulo,69.0,3,2,0,7,accept,furnished,650.0,between 2061.75 and 3581.5
Sao Paulo,120.0,3,2,1,7,accept,furnished,1400.0,between 3581.5 and 6768.0
Sao Paulo,65.0,2,2,2,4,accept,not furnished,1000.0,between 3581.5 and 6768.0
Sao Paulo,326.0,3,4,4,12,accept,not furnished,2808.0,greater than 6768.0
Belo Horizonte,120.0,3,2,2,2,accept,not furnished,150.0,between 2061.75 and 3581.5
Sao Paulo,55.0,2,1,1,11,accept,furnished,408.0,between 2061.75 and 3581.5
Belo Horizonte,96.0,3,2,2,1,accept,not furnished,600.0,between 2061.75 and 3581.5
Belo Horizonte,140.0,4,2,2,3,accept,not furnished,877.0,between 2061.75 and 3581.5
Sao Paulo,24.0,1,1,0,2,not accept,not furnished,500.0,less than 2061.75
Porto Alegre,85.0,2,3,1,4,accept,not furnished,350.0,between 2061.75 and 3581.5
Rio de Janeiro,38.0,1,1,0,4,not accept,furnished,877.0,between 2061.75 and 3581.5
Sao Paulo,33.0,1,1,1,13,not accept,furnished,1791.0,between 2061.75 and 3581.5
Sao Paulo,188.0,3,4,1,8,accept,not furnished,2100.0,greater than 6768.0
Rio de Janeiro,65.0,2,1,0,2,not accept,furnished,970.0,between 3581.5 and 6768.0
Sao Paulo,360.0,4,5,4,18,accept,not furnished,3150.0,greater than 6768.0
Sao Paulo,250.0,3,4,2,5,accept,furnished,2600.0,greater than 6768.0
Sao Paulo,106.0,2,2,2,1,not accept,furnished,1170.0,greater than 6768.0
Sao Paulo,94.0,1,2,2,2,not accept,furnished,1356.0,greater than 6768.0
Sao Paulo,64.0,1,2,1,4,accept,furnished,850.0,between 3581.5 and 6768.0
Belo Horizonte,280.0,4,7,4,6,not accept,not furnished,350.0,between 3581.5 and 6768.0
Sao Paulo,720.0,4,5,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,121.0,2,2,1,2,accept,furnished,1800.0,between 3581.5 and 6768.0
Rio de Janeiro,40.0,1,1,1,20,not accept,not furnished,800.0,between 2061.75 and 3581.5
Porto Alegre,70.0,2,2,1,2,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,280.0,3,4,2,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,150.0,3,4,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,144.0,3,2,1,4,accept,furnished,1450.0,between 3581.5 and 6768.0
Belo Horizonte,52.0,2,1,1,3,accept,not furnished,300.0,less than 2061.75
Sao Paulo,200.0,4,4,3,6,not accept,not furnished,1400.0,greater than 6768.0
Belo Horizonte,256.0,4,3,2,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,600.0,3,2,2,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,16.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,80.0,2,1,0,1,accept,not furnished,0.0,less than 2061.75
Belo Horizonte,250.0,4,4,0,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,300.0,3,5,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,296.0,3,4,4,2,accept,not furnished,1860.0,greater than 6768.0
Sao Paulo,240.0,3,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,320.0,4,5,5,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,102.0,3,3,2,15,accept,not furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,420.0,4,6,4,8,accept,not furnished,3500.0,greater than 6768.0
Sao Paulo,290.0,6,3,4,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,350.0,3,4,2,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,155.0,2,1,1,2,accept,not furnished,1700.0,greater than 6768.0
Sao Paulo,260.0,4,5,5,3,accept,furnished,0.0,greater than 6768.0
Campinas,120.0,3,1,1,3,not accept,not furnished,650.0,between 2061.75 and 3581.5
Porto Alegre,50.0,2,1,0,18,accept,not furnished,500.0,less than 2061.75
Rio de Janeiro,70.0,2,1,1,5,not accept,not furnished,470.0,between 2061.75 and 3581.5
Campinas,60.0,2,1,0,1,accept,not furnished,457.0,less than 2061.75
Rio de Janeiro,140.0,3,2,2,8,accept,not furnished,1780.0,greater than 6768.0
Belo Horizonte,294.0,3,4,4,15,accept,not furnished,1832.0,between 3581.5 and 6768.0
Sao Paulo,50.0,2,1,2,9,not accept,not furnished,640.0,between 2061.75 and 3581.5
Sao Paulo,400.0,4,3,5,0,accept,not furnished,0.0,greater than 6768.0
Campinas,54.0,2,1,1,13,accept,not furnished,320.0,less than 2061.75
Sao Paulo,40.0,1,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,127.0,4,3,0,11,not accept,not furnished,1154.0,greater than 6768.0
Sao Paulo,140.0,4,4,2,3,accept,not furnished,670.0,between 3581.5 and 6768.0
Porto Alegre,111.0,2,2,1,0,accept,not furnished,218.0,less than 2061.75
Sao Paulo,127.0,3,2,2,1,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,180.0,3,3,3,4,accept,not furnished,331.0,between 3581.5 and 6768.0
Porto Alegre,45.0,1,1,0,0,not accept,not furnished,550.0,less than 2061.75
Sao Paulo,38.0,1,1,1,13,accept,furnished,300.0,between 2061.75 and 3581.5
Campinas,42.0,2,1,1,4,accept,not furnished,191.0,less than 2061.75
Sao Paulo,375.0,4,5,4,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,44.0,1,1,0,1,not accept,not furnished,210.0,less than 2061.75
Rio de Janeiro,240.0,3,3,1,8,accept,furnished,2300.0,greater than 6768.0
Sao Paulo,58.0,1,1,1,1,accept,furnished,475.0,between 3581.5 and 6768.0
Sao Paulo,300.0,3,5,2,7,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,15.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,171.0,3,5,3,16,accept,not furnished,1320.0,greater than 6768.0
Campinas,105.0,3,3,2,12,accept,not furnished,1150.0,between 3581.5 and 6768.0
Rio de Janeiro,95.0,3,2,2,3,accept,not furnished,1200.0,greater than 6768.0
Porto Alegre,50.0,1,1,0,1,accept,not furnished,0.0,less than 2061.75
Belo Horizonte,200.0,4,3,2,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,80.0,2,1,0,1,accept,not furnished,171.0,between 2061.75 and 3581.5
Sao Paulo,45.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Porto Alegre,75.0,2,1,2,2,accept,not furnished,380.0,less than 2061.75
Sao Paulo,40.0,2,1,1,1,accept,not furnished,700.0,between 3581.5 and 6768.0
Belo Horizonte,400.0,5,4,4,0,accept,furnished,0.0,between 3581.5 and 6768.0
Campinas,55.0,2,1,1,2,accept,not furnished,235.0,less than 2061.75
Rio de Janeiro,55.0,2,1,1,3,accept,not furnished,670.0,less than 2061.75
Sao Paulo,49.0,1,1,0,1,accept,furnished,768.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,0,2,accept,not furnished,1200.0,between 3581.5 and 6768.0
Porto Alegre,68.0,3,2,1,4,accept,furnished,586.0,between 2061.75 and 3581.5
Porto Alegre,160.0,3,2,2,4,accept,not furnished,890.0,between 2061.75 and 3581.5
Sao Paulo,55.0,2,2,1,5,accept,not furnished,380.0,between 2061.75 and 3581.5
Porto Alegre,180.0,6,2,3,1,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,100.0,3,1,2,3,accept,not furnished,200.0,less than 2061.75
Sao Paulo,58.0,2,1,0,13,accept,not furnished,389.0,less than 2061.75
Sao Paulo,200.0,3,2,1,2,accept,not furnished,1750.0,between 3581.5 and 6768.0
Sao Paulo,130.0,3,3,3,5,not accept,not furnished,2200.0,between 3581.5 and 6768.0
Porto Alegre,40.0,2,1,1,4,not accept,not furnished,270.0,less than 2061.75
Sao Paulo,180.0,3,2,2,2,accept,not furnished,2500.0,greater than 6768.0
Sao Paulo,119.0,3,3,1,8,not accept,furnished,790.0,between 3581.5 and 6768.0
Sao Paulo,50.0,2,3,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,54.0,2,1,1,5,not accept,not furnished,245.0,less than 2061.75
Campinas,55.0,1,1,1,0,accept,furnished,0.0,less than 2061.75
Sao Paulo,49.0,2,1,1,8,accept,not furnished,528.0,between 2061.75 and 3581.5
Sao Paulo,100.0,3,3,3,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,100.0,3,2,2,9,accept,furnished,850.0,between 3581.5 and 6768.0
Sao Paulo,260.0,3,4,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,66.0,2,1,1,5,not accept,not furnished,834.0,between 2061.75 and 3581.5
Porto Alegre,110.0,3,2,1,3,not accept,furnished,790.0,between 2061.75 and 3581.5
Campinas,50.0,1,1,0,2,accept,not furnished,450.0,less than 2061.75
Porto Alegre,82.0,2,2,2,3,accept,furnished,570.0,between 3581.5 and 6768.0
Rio de Janeiro,70.0,2,2,1,6,not accept,not furnished,741.0,between 2061.75 and 3581.5
Sao Paulo,65.0,2,1,1,8,accept,furnished,600.0,between 2061.75 and 3581.5
Sao Paulo,32.0,1,1,1,15,accept,not furnished,350.0,between 2061.75 and 3581.5
Sao Paulo,105.0,3,2,1,14,not accept,not furnished,1130.0,between 3581.5 and 6768.0
Sao Paulo,40.0,1,1,1,8,not accept,not furnished,440.0,between 2061.75 and 3581.5
Sao Paulo,450.0,4,4,3,7,accept,not furnished,5096.0,greater than 6768.0
Sao Paulo,70.0,1,1,2,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,300.0,6,8,3,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,280.0,3,4,2,3,not accept,not furnished,4000.0,greater than 6768.0
Sao Paulo,90.0,2,1,0,1,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,70.0,3,2,1,3,accept,not furnished,250.0,less than 2061.75
Sao Paulo,160.0,3,2,2,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,800.0,4,7,8,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,33.0,1,1,1,12,accept,furnished,560.0,between 2061.75 and 3581.5
Porto Alegre,70.0,2,2,1,2,accept,not furnished,500.0,between 2061.75 and 3581.5
Rio de Janeiro,56.0,2,2,1,2,accept,not furnished,1107.0,between 3581.5 and 6768.0
Rio de Janeiro,70.0,2,2,1,11,accept,not furnished,1000.0,between 2061.75 and 3581.5
Sao Paulo,220.0,3,4,3,12,accept,furnished,3120.0,greater than 6768.0
Porto Alegre,70.0,2,2,0,4,accept,not furnished,330.0,less than 2061.75
Sao Paulo,54.0,1,1,0,8,accept,furnished,500.0,between 3581.5 and 6768.0
Sao Paulo,57.0,2,2,1,8,accept,not furnished,500.0,between 3581.5 and 6768.0
Sao Paulo,50.0,2,1,1,6,accept,not furnished,430.0,less than 2061.75
Sao Paulo,100.0,2,3,1,4,accept,furnished,1200.0,between 2061.75 and 3581.5
Sao Paulo,78.0,2,2,2,12,accept,not furnished,450.0,between 2061.75 and 3581.5
Sao Paulo,183.0,4,3,4,3,accept,not furnished,2380.0,greater than 6768.0
Sao Paulo,20.0,1,1,0,3,accept,furnished,602.0,between 2061.75 and 3581.5
Sao Paulo,91.0,3,3,3,5,not accept,not furnished,1312.0,between 3581.5 and 6768.0
Sao Paulo,139.0,3,2,0,7,accept,not furnished,1250.0,greater than 6768.0
